incident_datetime,address_1,city,state,latitude,longitude,hour_of_day,day_of_week,parent_incident_type,,month_of_year,day_of_month,year
01/15/2016 10:49:00 AM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57243246,-123.3982613,10,Friday,Traffic,,01,15,2016
01/15/2016 08:58:00 AM,6900 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.5693167,-123.4414689,8,Friday,Traffic,,01,15,2016
01/15/2016 08:32:00 AM,7100 Block HAGAN RD,CENTRAL SAANICH,BC,48.57465649,-123.4580973,8,Friday,Theft,,01,15,2016
01/14/2016 08:41:00 PM,WEST SAANICH RD & WALLACE DR,CENTRAL SAANICH,BC,48.57527009,-123.4453416,20,Thursday,Traffic,,01,14,2016
05/04/2016 11:02:00 AM,2400 Block ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57242729,-123.3973142,11,Wednesday,Theft,,05,04,2016
05/04/2016 11:11:00 AM,WALLACE DR & STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57973511,-123.4260136,11,Wednesday,Other,,05,04,2016
05/04/2016 11:18:00 AM,KEATING CROSS RD & OLDFIELD RD,CENTRAL SAANICH,BC,48.56513207,-123.4172032,11,Wednesday,Traffic,,05,04,2016
05/04/2016 02:58:00 PM,MT NEWTON CROSS RD & ST STEPHENS RD,CENTRAL SAANICH,BC,48.59880643,-123.4561172,14,Wednesday,Traffic,,05,04,2016
05/05/2016 03:14:00 AM,3200 Block CAMPION RD,CENTRAL SAANICH,BC,48.55669377,-123.3658463,3,Thursday,Theft,,05,05,2016
05/05/2016 07:46:00 AM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,7,Thursday,Traffic,,05,05,2016
05/03/2016 10:16:00 AM,2800 Block LAMONT RD,CENTRAL SAANICH,BC,48.57787577,-123.3860493,10,Tuesday,Other,,05,03,2016
05/04/2016 01:22:00 AM,EAST SAANICH RD & HOVEY RD,CENTRAL SAANICH,BC,48.58695412,-123.4188502,1,Wednesday,Other,,05,04,2016
04/09/2016 07:31:00 AM,1300 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.56537999,-123.4438477,7,Saturday,Theft,,04,09,2016
04/09/2016 04:43:00 PM,7800 Block LOCHSIDE DR,CENTRAL SAANICH,BC,48.59473761,-123.3945923,16,Saturday,Theft,,04,09,2016
04/11/2016 01:57:00 AM,8400 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.6097918,-123.3993129,1,Monday,Drugs,,04,11,2016
11/03/2016 08:57:00 AM,7900 Block ARTHUR DR,CENTRAL SAANICH,BC,48.59809302,-123.3931879,8,Thursday,Theft from Vehicle,,11,03,2016
04/19/2016 04:10:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,16,Tuesday,Traffic,,04,19,2016
02/06/2016 05:48:00 AM,WEST SAANICH RD & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59918309,-123.4658467,5,Saturday,Other,,02,06,2016
02/07/2016 11:24:00 AM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,11,Sunday,Traffic,,02,07,2016
02/14/2016 03:20:00 PM,2400 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59412977,-123.4018023,15,Sunday,Traffic,,02,14,2016
02/14/2016 04:34:00 PM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57599515,-123.4462497,16,Sunday,Theft,,02,14,2016
02/14/2016 06:56:00 PM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5941428,-123.3982811,18,Sunday,Traffic,,02,14,2016
06/29/2016 12:19:00 AM,ISLAND VIEW RD & HOMATHKO RD,CENTRAL SAANICH,BC,48.57239913,-123.3672695,0,Wednesday,Traffic,,06,29,2016
06/29/2016 03:53:00 AM,6700 Block TAMANY DR,CENTRAL SAANICH,BC,48.56452661,-123.3997802,3,Wednesday,Other,,06,29,2016
06/29/2016 04:15:00 PM,7000 Block HOMATHKO RD,CENTRAL SAANICH,BC,48.57278063,-123.3673835,16,Wednesday,Other,,06,29,2016
02/15/2016 03:29:00 PM,ISLAND VIEW RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.57243246,-123.3982613,15,Monday,Traffic,,02,15,2016
06/29/2016 07:42:00 PM,7000 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57473737,-123.4445584,19,Wednesday,Property Crime,,06,29,2016
06/29/2016 08:57:00 PM,2100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59411591,-123.410469,20,Wednesday,Property Crime,,06,29,2016
05/02/2016 04:19:00 PM,OO TOMLINSON RD,CENTRAL SAANICH,BC,48.5865852,-123.4307839,16,Monday,Theft,,05,02,2016
05/02/2016 09:01:00 PM,7100 Block BRENTWOOD DR,CENTRAL SAANICH,BC,48.57652875,-123.4647638,21,Monday,Theft,,05,02,2016
05/02/2016 10:00:00 PM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57691326,-123.4476888,22,Monday,Other,,05,02,2016
05/03/2016 06:53:00 AM,2400 Block ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57242729,-123.3973142,6,Tuesday,Other,,05,03,2016
05/06/2016 08:19:00 AM,1000 Block MARCHANT RD,CENTRAL SAANICH,BC,48.57243406,-123.4556457,8,Friday,Theft,,05,06,2016
05/06/2016 11:40:00 AM,2400 Block ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57242729,-123.3973142,11,Friday,Other,,05,06,2016
05/06/2016 12:46:00 PM,6800 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.56789088,-123.4035192,12,Friday,Other,,05,06,2016
05/06/2016 01:46:00 PM,2400 Block ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57242729,-123.3973142,13,Friday,Theft,,05,06,2016
05/06/2016 12:36:00 AM,2400 Block ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57242729,-123.3973142,0,Friday,Pedestrian Stop,,05,06,2016
05/06/2016 03:07:00 AM,OLDFIELD RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56513207,-123.4172032,3,Friday,Traffic,,05,06,2016
01/16/2016 07:24:00 PM,WEST SAANICH RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56518098,-123.4385811,19,Saturday,Traffic,,01,16,2016
01/17/2016 01:49:00 PM,2400 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59412977,-123.4018023,13,Sunday,Traffic,,01,17,2016
01/18/2016 12:38:00 PM,2000 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56513693,-123.4166617,12,Monday,Theft of Vehicle,,01,18,2016
01/19/2016 04:09:00 PM,1900 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59496493,-123.4201716,16,Tuesday,Traffic,,01,19,2016
01/20/2016 12:43:00 PM,7000 Block HAGAN RD,CENTRAL SAANICH,BC,48.57465649,-123.4580973,12,Wednesday,Other,,01,20,2016
01/25/2016 09:13:00 AM,1400 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59784662,-123.436805,9,Monday,Other,,01,25,2016
04/18/2016 06:01:00 PM,1800 Block SEABOARD CRES,CENTRAL SAANICH,BC,48.59853862,-123.4225488,18,Monday,Traffic,,04,18,2016
04/29/2016 06:02:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,18,Friday,Traffic,,04,29,2016
01/26/2016 04:18:00 PM,2100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59411591,-123.410469,16,Tuesday,Disorder,,01,26,2016
04/11/2016 12:33:00 PM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55429272,-123.3927682,12,Monday,Traffic,,04,11,2016
02/01/2016 09:52:00 AM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56512982,-123.4119258,9,Monday,Theft,,02,01,2016
02/01/2016 09:13:00 PM,6600 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.56275749,-123.4364124,21,Monday,Traffic,,02,01,2016
05/07/2016 07:12:00 PM,7700 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.59169401,-123.4176427,19,Saturday,Disorder,,05,07,2016
05/08/2016 12:01:00 PM,6700 Block OLDFIELD RD,CENTRAL SAANICH,BC,48.56640491,-123.4172688,12,Sunday,Other,,05,08,2016
05/05/2016 03:23:00 PM,LOCHSIDE DR & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59415239,-123.3946246,15,Thursday,Liquor,,05,05,2016
05/05/2016 05:20:00 PM,ISLAND VIEW RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.57243246,-123.3982613,17,Thursday,Traffic,,05,05,2016
05/01/2016 01:08:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414849,-123.3981454,13,Sunday,Traffic,,05,01,2016
05/07/2016 07:15:00 AM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,7,Saturday,Traffic,,05,07,2016
05/07/2016 07:48:00 AM,2400 Block ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57242729,-123.3973142,7,Saturday,Theft,,05,07,2016
05/07/2016 11:27:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414849,-123.3981454,11,Saturday,Traffic,,05,07,2016
05/01/2016 10:57:00 AM,2600 Block FERGUSON RD,CENTRAL SAANICH,BC,48.59532805,-123.3929347,10,Sunday,Other,,05,01,2016
05/02/2016 11:49:00 AM,SLUGGETT RD & WALLACE DR,CENTRAL SAANICH,BC,48.57403998,-123.4489272,11,Monday,Traffic,,05,02,2016
06/30/2016 12:10:00 AM,8100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.60243548,-123.4687865,0,Thursday,Other,,06,30,2016
04/11/2016 05:12:00 PM,1000 Block CLARKE RD,CENTRAL SAANICH,BC,48.5760497,-123.4549091,17,Monday,Pedestrian Stop,,04,11,2016
04/11/2016 05:20:00 PM,7200 Block VEYANESS RD,CENTRAL SAANICH,BC,48.57744525,-123.4104374,17,Monday,Vehicle Stop,,04,11,2016
06/30/2016 01:12:00 AM,1200 Block VERDIER AVE,CENTRAL SAANICH,BC,48.57790443,-123.4480412,1,Thursday,Other,,06,30,2016
06/30/2016 10:24:00 AM,TANNER RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.55429272,-123.3927682,10,Thursday,Liquor,,06,30,2016
06/30/2016 03:44:00 PM,7700 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.59250018,-123.417057,15,Thursday,Other,,06,30,2016
06/30/2016 06:12:00 PM,KEATING CROSS RD & KIRKPATRICK CRES,CENTRAL SAANICH,BC,48.56513474,-123.4199095,18,Thursday,Traffic,,06,30,2016
06/30/2016 09:58:00 PM,7400 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.58398227,-123.4034448,21,Thursday,Disorder,,06,30,2016
06/30/2016 11:05:00 PM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.57788257,-123.4648264,23,Thursday,Liquor,,06,30,2016
06/30/2016 11:35:00 PM,2000 Block BEAR HILL RD,CENTRAL SAANICH,BC,48.55063789,-123.4162384,23,Thursday,Other,,06,30,2016
04/20/2016 09:31:00 PM,7800 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.59570542,-123.4168812,21,Wednesday,Other,,04,20,2016
02/16/2016 10:14:00 AM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56512982,-123.4119258,10,Tuesday,Traffic,,02,16,2016
02/16/2016 11:03:00 AM,7800 Block WALLACE DR,CENTRAL SAANICH,BC,48.59583318,-123.4176867,11,Tuesday,Other,,02,16,2016
02/16/2016 07:40:00 PM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57755726,-123.4486015,19,Tuesday,Other,,02,16,2016
04/29/2016 07:45:00 PM,KEATING CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5639595,-123.3972404,19,Friday,Traffic,,04,29,2016
04/29/2016 09:22:00 PM,2400 Block ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57242729,-123.3973142,21,Friday,Theft,,04,29,2016
04/29/2016 10:04:00 PM,8000 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.59962494,-123.4662292,22,Friday,Traffic,,04,29,2016
05/08/2016 08:12:00 PM,7000 Block WALLACE DR,CENTRAL SAANICH,BC,48.57366904,-123.449624,20,Sunday,Property Crime,,05,08,2016
04/30/2016 09:29:00 AM,7600 Block SIGMAR PL,CENTRAL SAANICH,BC,48.58912668,-123.4229282,9,Saturday,Property Crime,,04,30,2016
04/30/2016 01:23:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57243246,-123.3982613,13,Saturday,Traffic,,04,30,2016
04/30/2016 07:39:00 PM,SPRINGLEA RD & TANNER RD,CENTRAL SAANICH,BC,48.55427606,-123.3972337,19,Saturday,Other,,04,30,2016
05/07/2016 09:02:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414849,-123.3981454,21,Saturday,Traffic,,05,07,2016
04/13/2016 07:49:00 AM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.59414849,-123.3981454,7,Wednesday,Traffic,,04,13,2016
04/13/2016 11:34:00 AM,900 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59885705,-123.4593644,11,Wednesday,Traffic,,04,13,2016
04/13/2016 04:16:00 PM,6900 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57019909,-123.4414211,16,Wednesday,Liquor,,04,13,2016
05/06/2016 10:44:00 AM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,10,Friday,Traffic,,05,06,2016
05/06/2016 05:15:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414849,-123.3981454,17,Friday,Traffic,,05,06,2016
05/10/2016 05:41:00 AM,2400 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414901,-123.3970621,5,Tuesday,Other,,05,10,2016
05/10/2016 04:57:00 PM,WEST SAANICH RD & WALLACE DR,CENTRAL SAANICH,BC,48.57527009,-123.4453416,16,Tuesday,Traffic,,05,10,2016
05/10/2016 05:21:00 PM,MT NEWTON CROSS RD & EAST SAANICH RD,CENTRAL SAANICH,BC,48.59417483,-123.4169651,17,Tuesday,Other,,05,10,2016
05/05/2016 06:15:00 PM,MT NEWTON CROSS RD & CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.59412441,-123.4034275,18,Thursday,Traffic,,05,05,2016
05/06/2016 08:51:00 AM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,8,Friday,Traffic,,05,06,2016
02/17/2016 07:55:00 AM,6600 Block BUTLER CRES,CENTRAL SAANICH,BC,48.5623468,-123.4201973,7,Wednesday,Breaking & Entering,,02,17,2016
02/17/2016 01:49:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,13,Wednesday,Traffic,,02,17,2016
02/17/2016 01:55:00 PM,6600 Block BERTRAM PL,CENTRAL SAANICH,BC,48.56413163,-123.4153636,13,Wednesday,Traffic,,02,17,2016
02/17/2016 03:11:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,15,Wednesday,Traffic,,02,17,2016
02/17/2016 04:11:00 PM,EAST SAANICH RD & CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.57338738,-123.4037578,16,Wednesday,Traffic,,02,17,2016
05/11/2016 12:37:00 PM,8000 Block POLO PARK CRES,CENTRAL SAANICH,BC,48.59985856,-123.4178723,12,Wednesday,Other,,05,11,2016
05/11/2016 01:45:00 PM,8100 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.60505435,-123.4179937,13,Wednesday,Other,,05,11,2016
05/11/2016 03:48:00 PM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55429272,-123.3927682,15,Wednesday,Traffic,,05,11,2016
05/11/2016 05:40:00 PM,2200 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56512695,-123.4092196,17,Wednesday,Traffic,,05,11,2016
07/01/2016 11:40:00 AM,7000 Block HOMATHKO RD,CENTRAL SAANICH,BC,48.57278063,-123.3673835,11,Friday,Disorder,,07,01,2016
07/01/2016 05:17:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,17,Friday,Traffic,,07,01,2016
05/11/2016 11:12:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57243246,-123.3982613,23,Wednesday,Traffic,,05,11,2016
07/01/2016 05:33:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,17,Friday,Traffic,,07,01,2016
07/01/2016 06:28:00 PM,6500 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.56030265,-123.4366812,18,Friday,Traffic,,07,01,2016
07/01/2016 08:28:00 PM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55429272,-123.3927682,20,Friday,Traffic,,07,01,2016
04/28/2016 07:21:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414849,-123.3981454,7,Thursday,Traffic,,04,28,2016
04/25/2016 04:13:00 PM,7800 Block PATTERSON RD,CENTRAL SAANICH,BC,48.59621118,-123.4161764,16,Monday,Other,,04,25,2016
04/16/2016 02:21:00 PM,WALLACE DR & LISNOE AVE,CENTRAL SAANICH,BC,48.59421764,-123.4202125,14,Saturday,Traffic,,04,16,2016
02/18/2016 10:23:00 AM,1600 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.5797267,-123.4338651,10,Thursday,Traffic,,02,18,2016
02/18/2016 04:21:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,16,Thursday,Traffic,,02,18,2016
02/19/2016 09:45:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,9,Friday,Traffic,,02,19,2016
02/19/2016 02:17:00 PM,900 Block WAVERLY TER,CENTRAL SAANICH,BC,48.57870502,-123.4577436,14,Friday,Other,,02,19,2016
02/19/2016 07:02:00 PM,6600 Block REY RD,CENTRAL SAANICH,BC,48.56192845,-123.3964053,19,Friday,Other,,02,19,2016
05/14/2016 11:39:00 AM,WEST SAANICH RD & WALLACE DR,CENTRAL SAANICH,BC,48.57527009,-123.4453416,11,Saturday,Traffic,,05,14,2016
05/14/2016 07:51:00 PM,CENTRAL SAANICH RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651324,-123.4035358,19,Saturday,Liquor,,05,14,2016
04/17/2016 09:26:00 AM,PATRICIA BAY HWY & EAST SAANICH RD,CENTRAL SAANICH,BC,48.56616253,-123.398472,9,Sunday,Traffic,,04,17,2016
04/17/2016 11:13:00 AM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.59414849,-123.3981454,11,Sunday,Traffic,,04,17,2016
04/17/2016 01:09:00 PM,6800 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.56718947,-123.4403665,13,Sunday,Traffic,,04,17,2016
04/17/2016 04:46:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57243246,-123.3982613,16,Sunday,Traffic,,04,17,2016
04/17/2016 10:04:00 PM,1100 Block GARDEN GATE DR,CENTRAL SAANICH,BC,48.55895779,-123.447849,22,Sunday,Other,,04,17,2016
04/17/2016 11:16:00 PM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55429272,-123.3927682,23,Sunday,Traffic,,04,17,2016
07/02/2016 12:16:00 AM,HOVEY RD & EAST SAANICH RD,CENTRAL SAANICH,BC,48.58695412,-123.4188502,0,Saturday,Other,,07,02,2016
07/02/2016 01:40:00 PM,CENTRAL SAANICH RD & STYAN RD,CENTRAL SAANICH,BC,48.56028171,-123.4035323,13,Saturday,Traffic,,07,02,2016
07/02/2016 02:58:00 PM,7000 Block HOMATHKO RD,CENTRAL SAANICH,BC,48.57278063,-123.3673835,14,Saturday,Other,,07,02,2016
07/02/2016 08:05:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,20,Saturday,Traffic,,07,02,2016
07/02/2016 10:31:00 PM,7800 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.59468803,-123.416937,22,Saturday,Other,,07,02,2016
07/02/2016 11:16:00 PM,WEST SAANICH RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56518098,-123.4385811,23,Saturday,Traffic,,07,02,2016
07/02/2016 11:38:00 PM,800 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.56345217,-123.4638432,23,Saturday,Theft,,07,02,2016
04/29/2016 12:48:00 PM,8300 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.60944488,-123.4205974,12,Friday,Property Crime,,04,29,2016
04/18/2016 01:11:00 PM,6700 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.56558368,-123.4388298,13,Monday,Theft,,04,18,2016
04/18/2016 08:05:00 PM,6500 Block WELCH RD,CENTRAL SAANICH,BC,48.55970532,-123.3720375,20,Monday,Other,,04,18,2016
03/08/2016 10:08:00 PM,3100 Block MARTINDALE RD,CENTRAL SAANICH,BC,48.56148186,-123.3695028,22,Tuesday,Other,,03,08,2016
05/10/2016 09:20:00 PM,1400 Block HOVEY RD,CENTRAL SAANICH,BC,48.58697798,-123.4414577,21,Tuesday,Property Crime,,05,10,2016
05/10/2016 09:46:00 PM,EAST SAANICH RD & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59417483,-123.4169651,21,Tuesday,Liquor,,05,10,2016
05/10/2016 09:54:00 PM,MEADOWLAND DR & ELAINE WAY,CENTRAL SAANICH,BC,48.55122189,-123.3940202,21,Tuesday,Other,,05,10,2016
05/10/2016 06:48:00 PM,8000 Block JEWETT PL,CENTRAL SAANICH,BC,48.6016888,-123.4189908,18,Tuesday,Other,,05,10,2016
04/19/2016 03:47:00 PM,1600 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57972678,-123.4323761,15,Tuesday,Theft,,04,19,2016
02/20/2016 02:16:00 AM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55428704,-123.3929038,2,Saturday,Traffic,,02,20,2016
02/20/2016 02:52:00 AM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55428704,-123.3929038,2,Saturday,Traffic,,02,20,2016
02/20/2016 09:23:00 AM,1200 Block GARDEN GATE DR,CENTRAL SAANICH,BC,48.56111582,-123.4461085,9,Saturday,Other,,02,20,2016
02/20/2016 10:49:00 AM,WEST SAANICH RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56518098,-123.4385811,10,Saturday,Traffic,,02,20,2016
05/15/2016 09:45:00 AM,MT NEWTON CROSS RD & EAST SAANICH RD,CENTRAL SAANICH,BC,48.59417483,-123.4169651,9,Sunday,Liquor,,05,15,2016
05/15/2016 02:46:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414849,-123.3981454,14,Sunday,Traffic,,05,15,2016
05/14/2016 10:31:00 AM,7600 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.58847086,-123.4193086,10,Saturday,Other,,05,14,2016
05/14/2016 10:11:00 PM,7400 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.58522517,-123.4159666,22,Saturday,Other,,05,14,2016
05/13/2016 05:30:00 PM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56512982,-123.4119258,17,Friday,Traffic,,05,13,2016
10/31/2016 08:49:00 PM,8000 Block ARTHUR DR,CENTRAL SAANICH,BC,48.59969086,-123.3936412,20,Monday,Theft from Vehicle,,10,31,2016
04/20/2016 07:20:00 PM,WEST SAANICH RD & VERDIER AVE,CENTRAL SAANICH,BC,48.57787962,-123.4492608,19,Wednesday,Traffic,,04,20,2016
05/16/2016 05:52:00 PM,7000 Block BRYRWOOD CRT,CENTRAL SAANICH,BC,48.57336185,-123.4507233,17,Monday,Theft,,05,16,2016
05/17/2016 08:13:00 AM,2200 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56513182,-123.4046184,8,Tuesday,Theft,,05,17,2016
05/15/2016 04:22:00 PM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57594437,-123.4463878,16,Sunday,Other,,05,15,2016
05/15/2016 05:57:00 PM,STELLYS CROSS RD & SKYLINE CRES,CENTRAL SAANICH,BC,48.57973347,-123.4136958,17,Sunday,Property Crime,,05,15,2016
05/16/2016 06:45:00 AM,7300 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.58045971,-123.4094596,6,Monday,Other,,05,16,2016
05/16/2016 11:09:00 AM,PATRICIA BAY HWY & EAST SAANICH RD,CENTRAL SAANICH,BC,48.56616253,-123.398472,11,Monday,Traffic,,05,16,2016
05/16/2016 03:40:00 PM,6700 Block WALLACE DR,CENTRAL SAANICH,BC,48.56365495,-123.4595023,15,Monday,Traffic,,05,16,2016
05/12/2016 11:31:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414849,-123.3981454,11,Thursday,Other,,05,12,2016
05/13/2016 09:54:00 AM,6300 Block BELLA VISTA DR,CENTRAL SAANICH,BC,48.55498694,-123.3957063,9,Friday,Theft from Vehicle,,05,13,2016
07/03/2016 01:11:00 AM,1100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59783518,-123.451701,1,Sunday,Other,,07,03,2016
07/03/2016 04:25:00 AM,7400 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.58522517,-123.4159666,4,Sunday,Other,,07,03,2016
07/03/2016 09:09:00 AM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57242915,-123.3981262,9,Sunday,Traffic,,07,03,2016
07/03/2016 10:14:00 AM,6500 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.55954338,-123.4035729,10,Sunday,Liquor,,07,03,2016
07/03/2016 11:57:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,11,Sunday,Traffic,,07,03,2016
07/03/2016 09:14:00 PM,2400 Block ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57242729,-123.3973142,21,Sunday,Traffic,,07,03,2016
04/21/2016 07:34:00 PM,1100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59805667,-123.4530432,19,Thursday,Breaking & Entering,,04,21,2016
04/28/2016 09:01:00 AM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,9,Thursday,Traffic,,04,28,2016
04/28/2016 12:08:00 PM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57691326,-123.4476888,12,Thursday,Theft,,04,28,2016
